"beta","L","gamma","alpha","tau","log.density"
7145173567.78425,81.3071520350189,10.3310174511805,83022765.091913,0.380298710956223,-1593.96310032116
7141221976.46961,81.4756439842633,10.31978760714,83209747.4371227,0.381612886111172,-1593.75629386314
7141221976.46961,81.4756439842633,10.31978760714,83209747.4371227,0.381612886111172,-1593.75629386314
7141221976.46961,81.4756439842633,10.31978760714,83209747.4371227,0.381612886111172,-1593.75629386314
7151679969.18963,81.6816492181486,10.3215254106925,83177749.7444856,0.382009918559179,-1594.13616552289
7146794959.01833,81.5957730961787,10.3130084384051,83101318.0499389,0.381772477821922,-1593.92491241268
7146459020.85484,81.5853912791487,10.3080072900095,83025505.5423893,0.381664325973506,-1593.93649521941
7148740616.07938,81.6670383009981,10.3249730987572,83142313.274756,0.382187852983265,-1594.07550764717
7148740616.07938,81.6670383009981,10.3249730987572,83142313.274756,0.382187852983265,-1594.07550764717
7139955194.60507,81.3256488396357,10.2738910039602,82910402.162014,0.380360427516565,-1593.51834053078
7135632422.14062,81.3701974690917,10.277213748809,82826021.626639,0.380848730768643,-1593.5093137895
7141070881.06761,81.2827178855798,10.2767850401086,82915398.7878454,0.379539753080132,-1595.1736922086
7147519273.90906,81.2216379682931,10.3012010947786,82983204.5984844,0.379390634848819,-1593.68724821272
7142744348.0366,81.2787092701415,10.2957257391654,82805517.8001201,0.380117756570315,-1593.75038601424
7132331030.44439,81.1635783896682,10.32572010358,82863579.7906431,0.380449384179443,-1593.86729567003
7137841708.50315,81.1679615419985,10.3353052151554,82828024.4089372,0.37989101493859,-1594.22003321726
7144307012.37305,81.1379719822187,10.3282536538708,82852748.4602704,0.379548806052956,-1594.18620657391
7115912779.65415,80.9002330121508,10.3390367828112,83095149.0916499,0.380356331546656,-1594.73751207832
7126067174.00201,81.3137461815515,10.3418494170077,83215085.1595643,0.381914325664929,-1593.78032997026
7130117407.52452,81.3626936036234,10.3469561647476,83273656.4633293,0.381956115808323,-1593.83921646974
7130117407.52452,81.3626936036234,10.3469561647476,83273656.4633293,0.381956115808323,-1593.83921646974
7124672573.24164,81.2559087186072,10.3588471367012,83610280.7989547,0.381391045593805,-1595.48154691894
7108355119.79611,81.0930300828789,10.3578587909799,83631490.0124581,0.382277333047717,-1594.53780257454
7107264977.80891,81.1056849931215,10.3616498633445,83846920.3054915,0.382135253951222,-1593.60083622867
7107264977.80891,81.1056849931215,10.3616498633445,83846920.3054915,0.382135253951222,-1593.60083622867
7112796756.29465,81.1088534940656,10.3434918324582,84030802.0303968,0.381930484602815,-1594.48336185204
7100915869.76611,81.0506551108344,10.3276855140972,84083886.9907663,0.38179753623533,-1593.32948695087
7084440162.13794,80.8244159661598,10.3312986268207,84004690.7590613,0.381471006556808,-1593.55846786019
7080755927.21019,80.8038713477026,10.2944828681952,83842397.7929861,0.381737426767537,-1593.68634477084
7067525505.00069,80.7328972402984,10.2853165774455,83799360.1486493,0.381776999476253,-1592.81524528347
7073411664.39858,80.8070265586792,10.2538235553143,84179118.1175075,0.381587999308683,-1592.51808175172
7074735300.19418,80.8149329342944,10.246898215338,84286930.4779491,0.381458179092965,-1592.44245335052
7091564199.15181,81.0821183528575,10.2520117115406,84207493.6021582,0.381861938812055,-1592.72264508479
7109368819.52167,81.1695387139333,10.2425487231714,84085803.3671333,0.381173311983338,-1592.7283741244
7098519323.22879,80.9175551995919,10.2226120582531,84082327.4923224,0.379972940464518,-1592.68752503676
7098519323.22879,80.9175551995919,10.2226120582531,84082327.4923224,0.379972940464518,-1592.68752503676
7115826670.59477,81.2120907004834,10.2251267955502,83599569.8184499,0.380634671197776,-1592.93564264908
7119647025.41655,81.2642360737344,10.2217245390441,83491328.6582251,0.380817306827571,-1592.81910198695
7124512057.22458,81.2927706028474,10.2085422775664,83068204.4056714,0.380651577956224,-1593.12388358458
7127582684.39132,81.433881602109,10.235983173801,83072430.363243,0.381545935893701,-1593.19173381375
7111113172.90735,81.482080418188,10.2564410695824,83229594.5712642,0.383037884774765,-1593.16359836761
7115428281.14006,81.340684935624,10.2562334029944,83227216.3972438,0.382196900358716,-1593.69564407334
7120930156.80819,81.2668941820352,10.2669485260117,83120666.8818937,0.380825569860661,-1594.47605915917
7117503328.65295,81.1210210055956,10.2828259528081,83263809.0715432,0.380774655060265,-1593.32678849431
7115096765.28166,81.0257600585666,10.2778560947635,83230571.5251801,0.380504975967963,-1593.95292686531
7108822605.8961,80.9892487857655,10.263875889979,83268165.9607827,0.380276962298894,-1593.05383686909
7108822605.8961,80.9892487857655,10.263875889979,83268165.9607827,0.380276962298894,-1593.05383686909
7097699808.50605,80.966215404041,10.2787622061754,83426631.4079119,0.380928618568109,-1593.24113429208
7103101847.59846,81.0138560697118,10.2441772560417,83436325.1058662,0.380769501695411,-1593.01140479048
7082020000.61357,80.9373417761115,10.253503451072,83515396.0660497,0.382151089042707,-1594.06251185949
7088261176.03031,80.9222934250883,10.2793845906588,83513730.341844,0.381684512037951,-1593.30343718359
7095398190.26721,80.8615022863582,10.2958169706463,83609014.8618256,0.380906920087962,-1593.26324523801
7094853034.2137,80.8366690554811,10.267627216826,83452281.493801,0.380529402354165,-1593.21005840814
7128813046.76501,81.1107132213517,10.2709147477304,83613146.1580888,0.379597573059235,-1593.23452982043
7140424642.15565,81.1019506425595,10.278043844877,83519621.909741,0.378805065597006,-1593.37629426389
7142111335.47875,81.0765679681756,10.2553841572976,83441841.0726999,0.378580763509125,-1593.56434495917
7139643622.35022,81.156867494456,10.2321061560216,83462872.7683956,0.378669473957172,-1593.15665896621
7166363637.61694,81.1467672989986,10.2212332880897,83635566.3428308,0.376917208166731,-1593.38159193663
7166363637.61694,81.1467672989986,10.2212332880897,83635566.3428308,0.376917208166731,-1593.38159193663
7165679563.80233,80.97456646804,10.2374341201739,84096732.2396723,0.376176940091978,-1593.89458969394
7156158193.26189,80.9643760184251,10.2425361936078,84042308.0086999,0.376595804860318,-1593.08184743344
7144107426.91256,80.8259473843497,10.254934014392,83876036.4356719,0.37657422556883,-1593.10835029285
7144107426.91256,80.8259473843497,10.254934014392,83876036.4356719,0.37657422556883,-1593.10835029285
7146282403.23365,80.9356476845236,10.1840919762833,83759662.1619687,0.376355398920943,-1592.65626828912
7157574032.78341,81.1345522921549,10.1810098572505,83773066.261606,0.377163956003746,-1593.53263424255
7158226156.56372,81.1979060688551,10.2014096808478,84060743.8121291,0.377380036845799,-1592.78663031837
7158226156.56372,81.1979060688551,10.2014096808478,84060743.8121291,0.377380036845799,-1592.78663031837
7158226156.56372,81.1979060688551,10.2014096808478,84060743.8121291,0.377380036845799,-1592.78663031837
7158226156.56372,81.1979060688551,10.2014096808478,84060743.8121291,0.377380036845799,-1592.78663031837
7152091369.99703,81.3204978972703,10.1591580829187,84208673.3340587,0.377855868900506,-1593.33463973646
7166691216.12569,81.3024714601511,10.144696994375,84013099.7616943,0.377084353618973,-1592.85932588847
7179598814.44567,81.3881265825306,10.1308369797937,83901937.2662176,0.376580940064276,-1592.97412143795
7160093980.71795,81.207679403401,10.1257261293538,83897550.7805339,0.376412188965031,-1592.42307694816
7157932767.8944,81.1235113092435,10.1113573793221,83746118.5048352,0.376184957144029,-1592.47403335672
7160832734.27049,81.1546273590095,10.1179072672241,83858500.1269404,0.376208286078818,-1592.40479167333
7163407358.09582,81.152165031211,10.1255748605794,83940876.6704871,0.375872009018244,-1592.3283864293
7144410473.0307,81.1387616979791,10.1564070560129,84364836.6958531,0.377579521286731,-1592.27397537984
7144410473.0307,81.1387616979791,10.1564070560129,84364836.6958531,0.377579521286731,-1592.27397537984
7134900809.90534,81.0639588128652,10.1326788127362,84484334.7261549,0.377439576581955,-1592.022308311
7127307837.08941,80.8842683493369,10.1405243808035,84435111.412815,0.377159820455101,-1592.26209374082
7127307837.08941,80.8842683493369,10.1405243808035,84435111.412815,0.377159820455101,-1592.26209374082
7136251493.1964,81.0124451277831,10.1647259313128,84367233.6810416,0.377435877873086,-1592.25676883211
7135606970.30725,81.0441918876035,10.194605065843,84668089.0110177,0.378069190756418,-1592.46903982132
7107849800.41575,80.9925472729338,10.1970129645482,84769428.4672939,0.379619538792085,-1592.19100036525
7107849800.41575,80.9925472729338,10.1970129645482,84769428.4672939,0.379619538792085,-1592.19100036525
7107849800.41575,80.9925472729338,10.1970129645482,84769428.4672939,0.379619538792085,-1592.19100036525
7119019157.66698,81.0464013614034,10.2092686304303,84755858.5064671,0.379530708067753,-1592.7140130239
7122138236.67711,81.1271615630375,10.2112395575575,84619991.9663312,0.37961323333531,-1592.45071922953
7147998177.5899,81.4831479373619,10.215685915515,84658178.2142821,0.380282508251812,-1593.0723681967
7171874432.65313,81.6089349250428,10.2236316292494,84649185.4110214,0.379382143042079,-1593.12456429572
7171807878.31887,81.7705868697934,10.233056668977,84560961.1647461,0.380156830587593,-1593.55116091424
7176225898.78431,81.9022465758949,10.220416944648,84470924.8160064,0.380522866575582,-1593.54796477889
7178588757.00654,81.8865501193792,10.247951606737,84261773.0403604,0.380592029036569,-1593.66782723044
7152280543.90754,82.0052583471033,10.2412859640168,84309925.3065705,0.383321324318199,-1593.12402566683
7152280543.90754,82.0052583471033,10.2412859640168,84309925.3065705,0.383321324318199,-1593.12402566683
7159211210.62742,82.1392252639266,10.2531724362595,84194547.7521962,0.383743293929255,-1593.3321400784
7175765659.06917,82.1741031233215,10.2847278173962,83926022.513046,0.383325429725429,-1594.01125445597
7171629943.68698,82.2125958453847,10.2976976510723,83558766.6110344,0.38355844938032,-1594.52484115251
7168691741.79691,82.2082848776488,10.2920376676476,83609304.2534727,0.383925786181847,-1593.82855788629
7168691741.79691,82.2082848776488,10.2920376676476,83609304.2534727,0.383925786181847,-1593.82855788629
7188884511.20753,82.2718609791997,10.265687727321,83395111.0935826,0.3827884779697,-1594.06713006299
7185560385.63901,82.0968079734223,10.289580158024,83245385.2368093,0.381759217998203,-1594.65936383741
7192079748.04864,82.006541886634,10.3245725620384,83262233.9062001,0.381620466627035,-1594.82490804416
7160974251.65507,81.5068638552942,10.3087000819228,83152928.6466901,0.380411381608142,-1593.9740775493
7184514829.72196,81.782939561794,10.3604876978318,83034348.9400398,0.380683496658214,-1594.89590406333
7180490606.51838,81.7864281457673,10.4163712047942,83118770.8887135,0.381603855273777,-1595.16377453013
7182607274.56279,81.6603680909737,10.401498084727,83246643.2963933,0.380550561825981,-1594.92675804139
7187406327.45083,81.7358468825921,10.4029786327568,83226708.8432486,0.380633505518892,-1595.18824288318
7199418545.79055,81.7444341849295,10.4337244113572,83319478.7082799,0.379971295522947,-1596.53227864089
7197293763.00871,81.7311083083111,10.4264812040763,83384309.8971988,0.380150287799062,-1595.45201303225
7197293763.00871,81.7311083083111,10.4264812040763,83384309.8971988,0.380150287799062,-1595.45201303225
7189991495.7389,81.7150309383299,10.4421993874849,83388339.9246784,0.380788065541364,-1595.31168432721
7189991495.7389,81.7150309383299,10.4421993874849,83388339.9246784,0.380788065541364,-1595.31168432721
7191470803.96301,81.8882227537697,10.4363156058346,83634600.5441434,0.382104420686729,-1595.73367554355
7197352208.8464,81.9196960064241,10.4253750847832,83528821.238334,0.381273061609734,-1595.5953549347
7180425642.75337,81.71781960703,10.4849259432785,83475524.2246383,0.381871231370395,-1595.69210217982
7183625206.42772,81.8062300465591,10.5005441022605,83482921.2202436,0.382364131219764,-1595.84717653783
7181184976.15703,81.8752864853567,10.5127921724094,83691779.6940344,0.383205751886897,-1595.68768818623
7178932166.84643,81.9731288650835,10.5105504349259,83468167.2899853,0.383508603201061,-1597.96382596705
7163145479.67061,81.7185604532472,10.5390977085409,83525513.3149674,0.383651466385059,-1595.94710120239
7146209592.91519,81.5910535636033,10.5506338185812,83270437.8042523,0.384447251451041,-1595.69592935883
7146994511.93283,81.5723640323453,10.5586110638364,83266369.0200389,0.384194061298436,-1595.72056676997
7146994511.93283,81.5723640323453,10.5586110638364,83266369.0200389,0.384194061298436,-1595.72056676997
7150530219.14634,81.5333791869617,10.5813991434251,83128162.4802153,0.383950135394764,-1595.94153149868
7152351882.87107,81.7629755268568,10.5963021186922,82766079.7382352,0.38564964404648,-1596.51219282744
7137733401.48592,81.7077182567454,10.6144552115219,82830782.1231236,0.386338209582213,-1596.13769679929
7161425018.58611,81.9190817471179,10.5711997795398,82346908.9719155,0.385864158367615,-1597.05503092581
7169364854.27993,81.9731743367109,10.5740911031205,82331813.6504063,0.38554098880103,-1596.63578869101
7165417019.09176,82.0043220973586,10.5765147921293,82409546.3365307,0.38550248165512,-1597.17144560541
7151483874.56579,81.92831110116,10.5691006538054,82208668.4578042,0.386288816602098,-1596.06155185739
7178844965.32877,82.1106122215119,10.5692860331697,82273015.6260085,0.385709108608881,-1596.85712878261
7189159076.11641,82.2177012650514,10.5475586389106,82252904.8800154,0.38538002045802,-1596.64807548445
7178261884.15393,82.1758762476239,10.5527823148294,82254637.7970345,0.385462200634762,-1596.94029903147
7178261884.15393,82.1758762476239,10.5527823148294,82254637.7970345,0.385462200634762,-1596.94029903147
7189174839.51212,82.1062897165793,10.5311553428802,82185745.525611,0.384190611791512,-1596.32165154603
7180003828.4644,81.9042318134781,10.5503025714474,82219561.0301327,0.383859778058835,-1596.22063129657
7180003828.4644,81.9042318134781,10.5503025714474,82219561.0301327,0.383859778058835,-1596.22063129657
7158425876.22644,81.885456986355,10.5470182204646,82135230.4478361,0.385096386909065,-1596.25843753618
7152743288.8399,82.0766969235064,10.517358583569,82186669.4920737,0.386323226518172,-1596.2757280029
7156460607.05263,82.0332052220574,10.5407697857018,82214283.0186424,0.386631635793514,-1596.83907532781
7158025041.10205,82.0732554905546,10.5298973732914,82476390.0655079,0.386273665444867,-1595.7940854722
7146115443.32986,81.8934222786435,10.5202224773911,82547248.3339478,0.386120475510934,-1595.81235704157
7143558937.6462,81.9903632925364,10.4856950806568,82725986.3030906,0.386374999384146,-1595.24284994861
7143558937.6462,81.9903632925364,10.4856950806568,82725986.3030906,0.386374999384146,-1595.24284994861
7134512531.72927,82.1006586943026,10.4863863763511,82856612.8801337,0.387973176240338,-1595.6779272654
7152833185.89268,82.3454047833643,10.5307469818182,83338141.3771495,0.388364002253866,-1595.66117903658
7146541960.27672,82.2303496277381,10.5498358627316,83407148.5684398,0.388578524429046,-1596.25851282203
7153912316.47013,82.3011295616422,10.5423786012428,83385073.6413428,0.387823790623819,-1596.70131847159
7153093622.54197,82.1746460795813,10.5281563887737,83344226.3299277,0.387529170277989,-1596.09322995629
7147820968.11375,82.0496335854881,10.5414515777015,83107608.5366629,0.387222540129755,-1596.02389196717
7163897382.8045,82.202532537244,10.5460024074485,83333727.3365981,0.386372044482449,-1598.07734910126
